DrugName,DrugID_ChEMBL,DrugID_DrugBank,DrugSMILES,TargetID_Entrez,TargetGeneSymbol_Entrez
bromazine,CHEMBL1200967,DB01237,CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1,3269,HRH1
bromfenac,CHEMBL751,DB00963,NC1=C(C=CC=C1CC(O)=O)C(=O)C1=CC=C(Br)C=C1,5742,PTGS1
bromfenac,CHEMBL751,DB00963,NC1=C(C=CC=C1CC(O)=O)C(=O)C1=CC=C(Br)C=C1,5743,PTGS2
bromocriptine,CHEMBL493,DB01200,[H][C@@]12CCCN1C(=O)[C@]([H])(CC(C)C)N1C(=O)[C@](NC(=O)[C@@]3([H])CN(C)[C@]4([H])CC5=C(Br)NC6=C5C(=CC=C6)C4=C3)(O[C@@]21O)C(C)C,3362,HTR6
bromocriptine,CHEMBL493,DB01200,[H][C@@]12CCCN1C(=O)[C@]([H])(CC(C)C)N1C(=O)[C@](NC(=O)[C@@]3([H])CN(C)[C@]4([H])CC5=C(Br)NC6=C5C(=CC=C6)C4=C3)(O[C@@]21O)C(C)C,1813,DRD2
bromperidol,CHEMBL28218,DB12401,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1,1813,DRD2
brompheniramine,CHEMBL811,DB00835,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1,3269,HRH1
buclizine,CHEMBL1200403,DB00354,CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1,3269,HRH1
budesonide,CHEMBL1370,DB01222,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(CCC)O2)C(=O)CO,2908,NR3C1
buflomedil,CHEMBL188921,NA,COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1,10682,EBP
bufylline,CHEMBL2104089,NA,NA,134,ADORA1
bufylline,CHEMBL2104089,NA,NA,135,ADORA2A
bufylline,CHEMBL2104089,NA,NA,140,ADORA3
bufylline,CHEMBL2104089,NA,NA,136,ADORA2B
bufylline,CHEMBL2104089,NA,NA,5141,PDE4A
bufylline,CHEMBL2104089,NA,NA,5139,PDE3A
bufylline,CHEMBL2104089,NA,NA,5140,PDE3B
bufylline,CHEMBL2104089,NA,NA,5143,PDE4C
bufylline,CHEMBL2104089,NA,NA,5144,PDE4D
bufylline,CHEMBL2104089,NA,NA,5142,PDE4B
bumetanide,CHEMBL1072,DB00887,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,6557,SLC12A1
bunazosin,CHEMBL188185,DB12230,CCCC(=O)N1CCCN(CC1)C1=NC2=CC(OC)=C(OC)C=C2C(N)=N1,148,ADRA1A
bunazosin,CHEMBL188185,DB12230,CCCC(=O)N1CCCN(CC1)C1=NC2=CC(OC)=C(OC)C=C2C(N)=N1,147,ADRA1B
bupivacaine,CHEMBL1098,DB00297,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,6329,SCN4A
bupranolol,CHEMBL305380,DB08808,CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1,153,ADRB1
bupranolol,CHEMBL305380,DB08808,CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1,154,ADRB2
buprenorphine,CHEMBL511142,DB00921,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]51CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C)=CC=C3O,4986,OPRK1
buprenorphine,CHEMBL511142,DB00921,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]51CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C)=CC=C3O,4988,OPRM1
buprenorphine,CHEMBL511142,DB00921,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]51CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C)=CC=C3O,4987,OPRL1
bupropion,CHEMBL894,DB01156,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,6530,SLC6A2
bupropion,CHEMBL894,DB01156,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,6531,SLC6A3
buserelin,CHEMBL1909304,NA,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1,2798,GNRHR
buspirone,CHEMBL49,DB00490,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,3350,HTR1A
butalbital,CHEMBL454,DB00241,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,2562,GABRB3
butalbital,CHEMBL454,DB00241,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,2554,GABRA1
butalbital,CHEMBL454,DB00241,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,2566,GABRG2
butorphanol,CHEMBL33986,NA,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1,4986,OPRK1
butorphanol,CHEMBL33986,NA,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1,4988,OPRM1
cabazitaxel,CHEMBL1201748,DB06772,[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1,347733,TUBB2B
cabazitaxel,CHEMBL1201748,DB06772,[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1,84617,TUBB6
cabazitaxel,CHEMBL1201748,DB06772,[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1,347688,TUBB8
cabazitaxel,CHEMBL1201748,DB06772,[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1,10381,TUBB3
cabazitaxel,CHEMBL1201748,DB06772,[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1,10383,TUBB4B
cabazitaxel,CHEMBL1201748,DB06772,[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1,7280,TUBB2A
cabazitaxel,CHEMBL1201748,DB06772,[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1,81027,TUBB1
cabazitaxel,CHEMBL1201748,DB06772,[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1,203068,TUBB
cabazitaxel,CHEMBL1201748,DB06772,[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1,10382,TUBB4A
cabergoline,CHEMBL1201087,DB00248,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,1815,DRD4
cabergoline,CHEMBL1201087,DB00248,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,1816,DRD5
cabergoline,CHEMBL1201087,DB00248,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,1813,DRD2
cabozantinib,CHEMBL2103868,DB08875,COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC,2322,FLT3
cabozantinib,CHEMBL2103868,DB08875,COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC,3815,KIT
cabozantinib,CHEMBL2103868,DB08875,COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC,4233,MET
cabozantinib,CHEMBL2103868,DB08875,COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC,5979,RET
cabozantinib,CHEMBL2103868,DB08875,COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC,7010,TEK
cabozantinib,CHEMBL2103868,DB08875,COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC,3791,KDR
caffeine,CHEMBL113,DB00201,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,134,ADORA1
caffeine,CHEMBL113,DB00201,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,135,ADORA2A
caffeine,CHEMBL113,DB00201,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,136,ADORA2B
calcifediol,CHEMBL1040,DB00146,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)(C)O,7421,VDR
calcipotriene,CHEMBL1200666,DB02300,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@@H](O)C1CC1,7421,VDR
calcitonin (human synthetic),CHEMBL1201614,NA,[H]N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)CNC1=O)[C@@H](C)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(N)=O,799,CALCR
calcitonin (salmon synthetic),CHEMBL1201661,NA,[H]N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC1=O)[C@@H](C)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N1CCC[C@H]1C(N)=O,799,CALCR
calcitriol,CHEMBL846,DB00136,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)CCCC(C)(C)O,2638,GC
calcitriol,CHEMBL846,DB00136,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)CCCC(C)(C)O,7421,VDR
camostat,CHEMBL590799,NA,CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1,5644,PRSS1
canagliflozin,CHEMBL2048484,DB08907,CC1=C(CC2=CC=C(S2)C2=CC=C(F)C=C2)C=C(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,6524,SLC5A2
canakinumab,CHEMBL1201834,NA,NA,3553,IL1B
candesartan cilexetil,CHEMBL1014,DB00796,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1,185,AGTR1
cangrelor,CHEMBL334966,DB06441,CSCCNC1=NC(SCCC(F)(F)F)=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]1O,2840,GPR17
cangrelor,CHEMBL334966,DB06441,CSCCNC1=NC(SCCC(F)(F)F)=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]1O,64805,P2RY12
cangrelor,CHEMBL334966,DB06441,CSCCNC1=NC(SCCC(F)(F)F)=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]1O,53829,P2RY13
canrenone,CHEMBL1463345,DB12221,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C,4306,NR3C2
capecitabine,CHEMBL1773,DB01101,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,7298,TYMS
capsaicin,CHEMBL294199,DB06774,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,7442,TRPV1
captopril,CHEMBL1560,DB01197,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,1636,ACE
captopril,CHEMBL1560,DB01197,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,4048,LTA4H
caramiphen,CHEMBL61946,NA,CCN(CC)CCOC(=O)C1(CCCC1)C1=CC=CC=C1,5547,PRCP
carbachol,CHEMBL14,DB00411,C[N+](C)(C)CCOC(N)=O,1131,CHRM3
carbamazepine,CHEMBL108,DB00564,NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2,6331,SCN5A
carbamazepine,CHEMBL108,DB00564,NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2,6329,SCN4A
carbamazepine,CHEMBL108,DB00564,NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2,6335,SCN9A
carbenoxolone,CHEMBL499915,DB02329,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)CCC(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,3290,HSD11B1
carbetocin,CHEMBL3301668,DB01282,[H][C@]1(CSCCCC(=O)N[C@@H](CC2=CC=C(OC)C=C2)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,5021,OXTR
carbidopa,CHEMBL1201236,DB00190,C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O,1644,DDC
carbimazole,CHEMBL508102,DB00389,CCOC(=O)N1C=CN(C)C1=S,7173,TPO
carbinoxamine,CHEMBL864,DB00748,[H]C(OCCN(C)C)(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,3269,HRH1
carboprost,CHEMBL1237122,NA,CCCCC[C@](C)(O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,5737,PTGFR
carbutamide,CHEMBL448570,NA,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,6833,ABCC8
carbutamide,CHEMBL448570,NA,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,3767,KCNJ11
carfenazine,CHEMBL1201328,DB01038,CCC(=O)C1=CC=C2SC3=CC=CC=C3N(CCCN3CCN(CCO)CC3)C2=C1,3356,HTR2A
carfenazine,CHEMBL1201328,DB01038,CCC(=O)C1=CC=C2SC3=CC=CC=C3N(CCCN3CCN(CCO)CC3)C2=C1,1813,DRD2
carfilzomib,CHEMBL451887,DB08889,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,5693,PSMB5
carglumic acid,CHEMBL1201780,DB06775,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,1373,CPS1
cariprazine,CHEMBL2028019,DB06016,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1,3350,HTR1A
cariprazine,CHEMBL2028019,DB06016,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1,3356,HTR2A
cariprazine,CHEMBL2028019,DB06016,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1,1813,DRD2
carmustine,CHEMBL513,DB00262,ClCCNC(=O)N(CCCl)N=O,2936,GSR
carprofen,CHEMBL1316,DB00821,CC(C(O)=O)C1=CC2=C(C=C1)C1=CC(Cl)=CC=C1N2,5743,PTGS2
carteolol,CHEMBL839,DB00521,CC(C)(C)NCC(O)COC1=C2CCC(=O)NC2=CC=C1,153,ADRB1
carteolol,CHEMBL839,DB00521,CC(C)(C)NCC(O)COC1=C2CCC(=O)NC2=CC=C1,154,ADRB2
carvedilol,CHEMBL723,DB01136,COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=CC=CC=C2N3)C=CC=C1,153,ADRB1
carvedilol,CHEMBL723,DB01136,COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=CC=CC=C2N3)C=CC=C1,154,ADRB2
casopitant,CHEMBL1672054,NA,C[C@@H](N(C)C(=O)N1CC[C@@H](C[C@@H]1C1=C(C)C=C(F)C=C1)N1CCN(CC1)C(C)=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,6869,TACR1
celecoxib,CHEMBL118,DB00482,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,5743,PTGS2
celiprolol,CHEMBL27810,DB04846,CCN(CC)C(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)(C)C)C=C1,153,ADRB1
ceritinib,CHEMBL2403108,DB09063,CC(C)OC1=C(NC2=NC=C(Cl)C(NC3=C(C=CC=C3)S(=O)(=O)C(C)C)=N2)C=C(C)C(=C1)C1CCNCC1,238,ALK
ceritinib,CHEMBL2403108,DB09063,CC(C)OC1=C(NC2=NC=C(Cl)C(NC3=C(C=CC=C3)S(=O)(=O)C(C)C)=N2)C=C(C)C(=C1)C1CCNCC1,83942,TSSK1B
cerivastatin,CHEMBL1477,DB00439,COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)=C(N=C1C(C)C)C(C)C,3156,HMGCR
certolizumab pegol,CHEMBL1201831,NA,NA,7124,TNF
ceruletide,CHEMBL1201355,DB00403,CSCC[C@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,886,CCKAR
cetilistat,CHEMBL2103825,NA,CCCCCCCCCCCCCCCCOC1=NC2=C(C=C(C)C=C2)C(=O)O1,5406,PNLIP
cetirizine,CHEMBL1000,DB00341,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,3269,HRH1
cetrorelix,CHEMBL1200490,DB00050,CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,2798,GNRHR
cetuximab,CHEMBL1201577,NA,NA,1956,EGFR
cevimeline,CHEMBL168815,NA,CC1OC2(CS1)CN1CCC2CC1,1128,CHRM1
cevimeline,CHEMBL168815,NA,CC1OC2(CS1)CN1CCC2CC1,1131,CHRM3
chenodiol,CHEMBL240597,DB06777,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,9971,NR1H4
chidamide,NA,NA,NC1=CC(F)=CC=C1NC(=O)C1=CC=C(CNC(=O)\C=C\C2=CC=CN=C2)C=C1,3066,HDAC2
chidamide,NA,NA,NC1=CC(F)=CC=C1NC(=O)C1=CC=C(CNC(=O)\C=C\C2=CC=CN=C2)C=C1,3065,HDAC1
chidamide,NA,NA,NC1=CC(F)=CC=C1NC(=O)C1=CC=C(CNC(=O)\C=C\C2=CC=CN=C2)C=C1,8841,HDAC3
chidamide,NA,NA,NC1=CC(F)=CC=C1NC(=O)C1=CC=C(CNC(=O)\C=C\C2=CC=CN=C2)C=C1,83933,HDAC10
chlordiazepoxide,CHEMBL451,DB00475,CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1,2561,GABRB2
chlordiazepoxide,CHEMBL451,DB00475,CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1,2556,GABRA3
chlordiazepoxide,CHEMBL451,DB00475,CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1,2558,GABRA5
chlordiazepoxide,CHEMBL451,DB00475,CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1,2562,GABRB3
chlordiazepoxide,CHEMBL451,DB00475,CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1,2554,GABRA1
chlordiazepoxide,CHEMBL451,DB00475,CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1,2555,GABRA2
chlordiazepoxide,CHEMBL451,DB00475,CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1,2566,GABRG2
chlorhexidine,CHEMBL790,DB00878,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,55244,SLC47A1
chlorhexidine,CHEMBL790,DB00878,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,6580,SLC22A1
chlorhexidine,CHEMBL790,DB00878,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,6581,SLC22A3
chlorhexidine,CHEMBL790,DB00878,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,6582,SLC22A2
chlorhexidine,CHEMBL790,DB00878,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,146802,SLC47A2
chloroprocaine,CHEMBL1179047,DB01161,CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1,6336,SCN10A
chlorothiazide,CHEMBL842,DB00880,NS(=O)(=O)C1=C(Cl)C=C2N=CNS(=O)(=O)C2=C1,6559,SLC12A3
chlorotrianisene,CHEMBL1200761,DB00269,COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,2100,ESR2
chlorphenamine,CHEMBL505,DB01114,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,3269,HRH1
chlorphentermine,CHEMBL1201269,DB01556,CC(C)(N)CC1=CC=C(Cl)C=C1,6532,SLC6A4
